date,station_id,station_name,daily_mean_aqi,daily_max_aqi,daily_min_aqi,daily_mean_pm25,daily_max_pm25,daily_min_pm25,daily_mean_pm10,aqi_category,primary_pollutant,data_source,data_quality
2026-08-08,BLR_ST11,Hombegowda Nagar (Lalbagh Vicinity),45,61,31,21.4,31.0,13.9,39.7,Good,O3,DEMO,SIMULATED
2026-08-08,BLR_ST12,Yelahanka New Town,47,63,33,24.9,36.1,16.2,46.6,Good,PM10,DEMO,SIMULATED
2026-08-08,BLR_ST13,Electronic City Phase 1,73,99,51,38.0,55.1,24.7,72.0,Satisfactory,PM10,DEMO,SIMULATED
2026-08-08,BLR_ST14,Mysore Road / Nayandahalli,89,120,62,46.3,67.1,30.1,88.5,Satisfactory,PM10,DEMO,SIMULATED
2026-08-09,BLR_ST01,Silk Board Junction,103,139,72,57.3,83.1,37.2,103.7,Moderate,PM10,DEMO,SIMULATED
2026-08-09,BLR_ST02,BTM Layout CAAQMS,66,89,46,34.2,49.6,22.2,64.8,Satisfactory,PM10,DEMO,SIMULATED
2026-08-09,BLR_ST03,Peenya Industrial Area,106,143,74,56.0,81.2,36.4,107.2,Moderate,PM10,DEMO,SIMULATED
2026-08-09,BLR_ST04,Hebbal CAAQMS,90,122,63,46.5,67.4,30.2,89.6,Satisfactory,PM10,DEMO,SIMULATED
2026-08-09,BLR_ST05,Whitefield Export Promotion Industrial Park,85,115,59,43.4,62.9,28.2,84.8,Satisfactory,PM10,DEMO,SIMULATED
2026-08-09,BLR_ST06,Indiranagar 100ft Road,57,77,40,29.5,42.8,19.2,55.7,Satisfactory,PM10,DEMO,SIMULATED
2026-08-09,BLR_ST07,Jayanagar 4th Block,49,66,34,26.1,37.8,17.0,49.4,Good,PM10,DEMO,SIMULATED
2026-08-09,BLR_ST08,City Railway Station / Majestic,85,115,59,45.4,65.8,29.5,84.8,Satisfactory,PM10,DEMO,SIMULATED
2026-08-09,BLR_ST09,Saneguruvanahalli (Basaveshwaranagar),56,76,39,28.8,41.8,18.7,54.6,Satisfactory,PM10,DEMO,SIMULATED
2026-08-09,BLR_ST10,BWSSB Kadabeesanahalli (Outer Ring Road),79,107,55,41.6,60.3,27.0,78.6,Satisfactory,PM10,DEMO,SIMULATED
2026-08-09,BLR_ST11,Hombegowda Nagar (Lalbagh Vicinity),45,61,31,22.0,31.9,14.3,40.9,Good,O3,DEMO,SIMULATED
2026-08-09,BLR_ST12,Yelahanka New Town,54,73,38,28.3,41.0,18.4,53.0,Satisfactory,PM10,DEMO,SIMULATED
2026-08-09,BLR_ST13,Electronic City Phase 1,68,92,48,35.5,51.5,23.1,67.4,Satisfactory,PM10,DEMO,SIMULATED
2026-08-09,BLR_ST14,Mysore Road / Nayandahalli,92,124,64,48.1,69.7,31.3,92.0,Satisfactory,PM10,DEMO,SIMULATED
2026-08-10,BLR_ST01,Silk Board Junction,94,127,66,51.8,75.1,33.7,93.7,Satisfactory,PM10,DEMO,SIMULATED
2026-08-10,BLR_ST02,BTM Layout CAAQMS,70,94,49,36.6,53.1,23.8,69.2,Satisfactory,PM10,DEMO,SIMULATED
2026-08-10,BLR_ST03,Peenya Industrial Area,101,136,71,52.4,76.0,34.1,100.4,Moderate,PM10,DEMO,SIMULATED
2026-08-10,BLR_ST04,Hebbal CAAQMS,87,117,61,45.1,65.4,29.3,87.0,Satisfactory,PM10,DEMO,SIMULATED
2026-08-10,BLR_ST05,Whitefield Export Promotion Industrial Park,82,111,57,41.8,60.6,27.2,81.6,Satisfactory,PM10,DEMO,SIMULATED
2026-08-10,BLR_ST06,Indiranagar 100ft Road,55,74,38,28.7,41.6,18.7,54.3,Satisfactory,PM10,DEMO,SIMULATED
2026-08-10,BLR_ST07,Jayanagar 4th Block,54,73,38,27.9,40.5,18.1,52.9,Satisfactory,PM10,DEMO,SIMULATED
2026-08-10,BLR_ST08,City Railway Station / Majestic,89,120,62,47.6,69.0,30.9,88.8,Satisfactory,PM10,DEMO,SIMULATED
2026-08-10,BLR_ST09,Saneguruvanahalli (Basaveshwaranagar),47,63,33,24.7,35.8,16.1,46.7,Good,PM10,DEMO,SIMULATED
2026-08-10,BLR_ST10,BWSSB Kadabeesanahalli (Outer Ring Road),83,112,58,43.6,63.2,28.3,82.2,Satisfactory,PM10,DEMO,SIMULATED
2026-08-10,BLR_ST11,Hombegowda Nagar (Lalbagh Vicinity),45,61,31,22.4,32.5,14.6,41.7,Good,O3,DEMO,SIMULATED
2026-08-10,BLR_ST12,Yelahanka New Town,44,59,31,23.4,33.9,15.2,43.8,Good,PM10,DEMO,SIMULATED
2026-08-10,BLR_ST13,Electronic City Phase 1,70,94,49,36.7,53.2,23.9,69.6,Satisfactory,PM10,DEMO,SIMULATED
2026-08-10,BLR_ST14,Mysore Road / Nayandahalli,93,126,65,48.6,70.5,31.6,92.9,Satisfactory,PM10,DEMO,SIMULATED
2026-08-11,BLR_ST01,Silk Board Junction,87,117,61,47.8,69.3,31.1,86.4,Satisfactory,PM10,DEMO,SIMULATED
2026-08-11,BLR_ST02,BTM Layout CAAQMS,68,92,48,35.6,51.6,23.1,67.4,Satisfactory,PM10,DEMO,SIMULATED
2026-08-11,BLR_ST03,Peenya Industrial Area,110,148,77,59.6,86.4,38.7,114.1,Moderate,PM10,DEMO,SIMULATED
2026-08-11,BLR_ST04,Hebbal CAAQMS,80,108,56,41.0,59.4,26.7,79.1,Satisfactory,PM10,DEMO,SIMULATED
2026-08-11,BLR_ST05,Whitefield Export Promotion Industrial Park,83,112,58,42.1,61.0,27.4,82.2,Satisfactory,PM10,DEMO,SIMULATED
2026-08-11,BLR_ST06,Indiranagar 100ft Road,54,73,38,28.2,40.9,18.3,53.2,Satisfactory,PM10,DEMO,SIMULATED
2026-08-11,BLR_ST07,Jayanagar 4th Block,43,58,30,22.8,33.1,14.8,43.1,Good,PM10,DEMO,SIMULATED
2026-08-11,BLR_ST08,City Railway Station / Majestic,89,120,62,47.3,68.6,30.7,88.3,Satisfactory,PM10,DEMO,SIMULATED
2026-08-11,BLR_ST09,Saneguruvanahalli (Basaveshwaranagar),54,73,38,28.2,40.9,18.3,53.4,Satisfactory,PM10,DEMO,SIMULATED
2026-08-11,BLR_ST10,BWSSB Kadabeesanahalli (Outer Ring Road),81,109,57,42.9,62.2,27.9,81.0,Satisfactory,PM10,DEMO,SIMULATED
2026-08-11,BLR_ST11,Hombegowda Nagar (Lalbagh Vicinity),46,62,32,24.8,36.0,16.1,46.1,Good,PM10,DEMO,SIMULATED
2026-08-11,BLR_ST12,Yelahanka New Town,47,63,33,25.0,36.2,16.2,46.9,Good,PM10,DEMO,SIMULATED
2026-08-11,BLR_ST13,Electronic City Phase 1,69,93,48,36.2,52.5,23.5,68.7,Satisfactory,PM10,DEMO,SIMULATED
2026-08-11,BLR_ST14,Mysore Road / Nayandahalli,90,122,63,47.1,68.3,30.6,90.1,Satisfactory,PM10,DEMO,SIMULATED
2026-08-12,BLR_ST01,Silk Board Junction,95,128,66,52.5,76.1,34.1,94.9,Satisfactory,PM10,DEMO,SIMULATED
2026-08-12,BLR_ST02,BTM Layout CAAQMS,63,85,44,32.7,47.4,21.3,61.8,Satisfactory,PM10,DEMO,SIMULATED
2026-08-12,BLR_ST03,Peenya Industrial Area,114,154,80,62.9,91.2,40.9,120.4,Moderate,PM10,DEMO,SIMULATED
2026-08-12,BLR_ST04,Hebbal CAAQMS,94,127,66,48.5,70.3,31.5,93.6,Satisfactory,PM10,DEMO,SIMULATED
2026-08-12,BLR_ST05,Whitefield Export Promotion Industrial Park,76,103,53,38.5,55.8,25.0,75.1,Satisfactory,PM10,DEMO,SIMULATED
2026-08-12,BLR_ST06,Indiranagar 100ft Road,61,82,43,31.9,46.3,20.7,60.2,Satisfactory,PM10,DEMO,SIMULATED
2026-08-12,BLR_ST07,Jayanagar 4th Block,46,62,32,24.0,34.8,15.6,45.5,Good,PM10,DEMO,SIMULATED
2026-08-12,BLR_ST08,City Railway Station / Majestic,85,115,59,44.7,64.8,29.1,83.6,Satisfactory,CO,DEMO,SIMULATED
2026-08-12,BLR_ST09,Saneguruvanahalli (Basaveshwaranagar),58,78,41,30.4,44.1,19.8,57.5,Satisfactory,PM10,DEMO,SIMULATED
2026-08-12,BLR_ST10,BWSSB Kadabeesanahalli (Outer Ring Road),96,130,67,51.1,74.1,33.2,96.4,Satisfactory,PM10,DEMO,SIMULATED
2026-08-12,BLR_ST11,Hombegowda Nagar (Lalbagh Vicinity),45,61,31,22.3,32.3,14.5,41.5,Good,O3,DEMO,SIMULATED
2026-08-12,BLR_ST12,Yelahanka New Town,46,62,32,24.4,35.4,15.9,45.8,Good,PM10,DEMO,SIMULATED
2026-08-12,BLR_ST13,Electronic City Phase 1,76,103,53,40.0,58.0,26.0,75.8,Satisfactory,PM10,DEMO,SIMULATED
2026-08-12,BLR_ST14,Mysore Road / Nayandahalli,78,105,55,40.5,58.7,26.3,77.4,Satisfactory,PM10,DEMO,SIMULATED
2026-08-13,BLR_ST01,Silk Board Junction,97,131,68,53.9,78.2,35.0,97.4,Satisfactory,PM10,DEMO,SIMULATED
2026-08-13,BLR_ST02,BTM Layout CAAQMS,66,89,46,34.5,50.0,22.4,65.3,Satisfactory,PM10,DEMO,SIMULATED
2026-08-13,BLR_ST03,Peenya Industrial Area,102,138,71,52.6,76.3,34.2,100.8,Moderate,PM10,DEMO,SIMULATED
2026-08-13,BLR_ST04,Hebbal CAAQMS,81,109,57,41.8,60.6,27.2,80.5,Satisfactory,PM10,DEMO,SIMULATED
2026-08-13,BLR_ST05,Whitefield Export Promotion Industrial Park,81,109,57,41.2,59.7,26.8,80.4,Satisfactory,PM10,DEMO,SIMULATED
2026-08-13,BLR_ST06,Indiranagar 100ft Road,48,65,34,25.7,37.3,16.7,48.5,Good,PM10,DEMO,SIMULATED
2026-08-13,BLR_ST07,Jayanagar 4th Block,52,70,36,26.9,39.0,17.5,51.0,Satisfactory,PM10,DEMO,SIMULATED
2026-08-13,BLR_ST08,City Railway Station / Majestic,85,115,59,45.3,65.7,29.4,84.5,Satisfactory,PM10,DEMO,SIMULATED
2026-08-13,BLR_ST09,Saneguruvanahalli (Basaveshwaranagar),53,72,37,27.5,39.9,17.9,52.1,Satisfactory,PM10,DEMO,SIMULATED
2026-08-13,BLR_ST10,BWSSB Kadabeesanahalli (Outer Ring Road),78,105,55,41.1,59.6,26.7,77.6,Satisfactory,PM10,DEMO,SIMULATED
2026-08-13,BLR_ST11,Hombegowda Nagar (Lalbagh Vicinity),47,63,33,25.4,36.8,16.5,47.2,Good,PM10,DEMO,SIMULATED
2026-08-13,BLR_ST12,Yelahanka New Town,52,70,36,27.0,39.1,17.6,50.6,Satisfactory,PM10,DEMO,SIMULATED
2026-08-13,BLR_ST13,Electronic City Phase 1,75,101,52,39.1,56.7,25.4,74.1,Satisfactory,PM10,DEMO,SIMULATED
2026-08-13,BLR_ST14,Mysore Road / Nayandahalli,75,101,52,39.1,56.7,25.4,74.7,Satisfactory,PM10,DEMO,SIMULATED
2026-08-14,BLR_ST01,Silk Board Junction,96,130,67,53.0,76.8,34.5,95.9,Satisfactory,PM10,DEMO,SIMULATED
2026-08-14,BLR_ST02,BTM Layout CAAQMS,63,85,44,32.9,47.7,21.4,62.3,Satisfactory,PM10,DEMO,SIMULATED
2026-08-14,BLR_ST03,Peenya Industrial Area,105,142,74,55.2,80.0,35.9,105.7,Moderate,PM10,DEMO,SIMULATED
2026-08-14,BLR_ST04,Hebbal CAAQMS,84,113,59,43.4,62.9,28.2,83.6,Satisfactory,PM10,DEMO,SIMULATED
2026-08-14,BLR_ST05,Whitefield Export Promotion Industrial Park,77,104,54,39.3,57.0,25.5,76.7,Satisfactory,PM10,DEMO,SIMULATED
2026-08-14,BLR_ST06,Indiranagar 100ft Road,50,68,35,26.3,38.1,17.1,49.7,Good,PM10,DEMO,SIMULATED
2026-08-14,BLR_ST07,Jayanagar 4th Block,49,66,34,25.7,37.3,16.7,48.7,Good,PM10,DEMO,SIMULATED
2026-08-14,BLR_ST08,City Railway Station / Majestic,92,124,64,49.3,71.5,32.0,92.0,Satisfactory,PM10,DEMO,SIMULATED
2026-08-14,BLR_ST09,Saneguruvanahalli (Basaveshwaranagar),49,66,34,25.8,37.4,16.8,48.9,Good,PM10,DEMO,SIMULATED
2026-08-14,BLR_ST10,BWSSB Kadabeesanahalli (Outer Ring Road),90,122,63,47.6,69.0,30.9,89.9,Satisfactory,PM10,DEMO,SIMULATED
2026-08-14,BLR_ST11,Hombegowda Nagar (Lalbagh Vicinity),45,61,31,23.5,34.1,15.3,43.6,Good,O3,DEMO,SIMULATED
2026-08-14,BLR_ST12,Yelahanka New Town,46,62,32,24.4,35.4,15.9,45.8,Good,PM10,DEMO,SIMULATED
2026-08-14,BLR_ST13,Electronic City Phase 1,73,99,51,38.4,55.7,25.0,72.8,Satisfactory,PM10,DEMO,SIMULATED
2026-08-14,BLR_ST14,Mysore Road / Nayandahalli,77,104,54,40.1,58.1,26.1,76.6,Satisfactory,PM10,DEMO,SIMULATED
2026-08-15,BLR_ST01,Silk Board Junction,98,132,69,54.4,78.9,35.4,98.4,Satisfactory,PM10,DEMO,SIMULATED
2026-08-15,BLR_ST02,BTM Layout CAAQMS,58,78,41,30.2,43.8,19.6,57.2,Satisfactory,PM10,DEMO,SIMULATED
2026-08-15,BLR_ST03,Peenya Industrial Area,110,148,77,59.5,86.3,38.7,113.9,Moderate,PM10,DEMO,SIMULATED
2026-08-15,BLR_ST04,Hebbal CAAQMS,75,101,52,38.7,56.1,25.2,74.6,Satisfactory,PM10,DEMO,SIMULATED
2026-08-15,BLR_ST05,Whitefield Export Promotion Industrial Park,70,94,49,35.7,51.8,23.2,69.6,Satisfactory,PM10,DEMO,SIMULATED
2026-08-15,BLR_ST06,Indiranagar 100ft Road,49,66,34,25.9,37.6,16.8,48.8,Good,PM10,DEMO,SIMULATED
2026-08-15,BLR_ST07,Jayanagar 4th Block,43,58,30,22.6,32.8,14.7,42.9,Good,PM10,DEMO,SIMULATED
2026-08-15,BLR_ST08,City Railway Station / Majestic,85,115,59,44.1,63.9,28.7,82.3,Satisfactory,CO,DEMO,SIMULATED
2026-08-15,BLR_ST09,Saneguruvanahalli (Basaveshwaranagar),48,65,34,25.4,36.8,16.5,48.1,Good,PM10,DEMO,SIMULATED
2026-08-15,BLR_ST10,BWSSB Kadabeesanahalli (Outer Ring Road),87,117,61,45.8,66.4,29.8,86.5,Satisfactory,PM10,DEMO,SIMULATED
2026-08-15,BLR_ST11,Hombegowda Nagar (Lalbagh Vicinity),45,61,31,20.9,30.3,13.6,38.7,Good,O3,DEMO,SIMULATED
2026-08-15,BLR_ST12,Yelahanka New Town,51,69,36,26.9,39.0,17.5,50.5,Satisfactory,PM10,DEMO,SIMULATED
2026-08-15,BLR_ST13,Electronic City Phase 1,68,92,48,35.4,51.3,23.0,67.2,Satisfactory,PM10,DEMO,SIMULATED
2026-08-15,BLR_ST14,Mysore Road / Nayandahalli,75,101,52,38.8,56.3,25.2,74.2,Satisfactory,PM10,DEMO,SIMULATED
2026-08-16,BLR_ST01,Silk Board Junction,91,123,64,50.1,72.6,32.6,90.6,Satisfactory,PM10,DEMO,SIMULATED
2026-08-16,BLR_ST02,BTM Layout CAAQMS,59,80,41,30.9,44.8,20.1,58.4,Satisfactory,PM10,DEMO,SIMULATED
2026-08-16,BLR_ST03,Peenya Industrial Area,113,153,79,62.0,89.9,40.3,118.7,Moderate,PM10,DEMO,SIMULATED
2026-08-16,BLR_ST04,Hebbal CAAQMS,79,107,55,40.7,59.0,26.5,78.4,Satisfactory,PM10,DEMO,SIMULATED
2026-08-16,BLR_ST05,Whitefield Export Promotion Industrial Park,68,92,48,34.4,49.9,22.4,67.2,Satisfactory,PM10,DEMO,SIMULATED
2026-08-16,BLR_ST06,Indiranagar 100ft Road,57,77,40,29.6,42.9,19.2,55.8,Satisfactory,PM10,DEMO,SIMULATED
2026-08-16,BLR_ST07,Jayanagar 4th Block,51,69,36,26.6,38.6,17.3,50.4,Satisfactory,PM10,DEMO,SIMULATED
2026-08-16,BLR_ST08,City Railway Station / Majestic,95,128,66,51.0,74.0,33.1,95.3,Satisfactory,PM10,DEMO,SIMULATED
2026-08-16,BLR_ST09,Saneguruvanahalli (Basaveshwaranagar),54,73,38,27.9,40.5,18.1,52.8,Satisfactory,PM10,DEMO,SIMULATED
2026-08-16,BLR_ST10,BWSSB Kadabeesanahalli (Outer Ring Road),79,107,55,41.5,60.2,27.0,78.3,Satisfactory,PM10,DEMO,SIMULATED
2026-08-16,BLR_ST11,Hombegowda Nagar (Lalbagh Vicinity),45,61,31,20.1,29.1,13.1,37.4,Good,O3,DEMO,SIMULATED
2026-08-16,BLR_ST12,Yelahanka New Town,48,65,34,25.6,37.1,16.6,48.0,Good,PM10,DEMO,SIMULATED
2026-08-16,BLR_ST13,Electronic City Phase 1,75,101,52,39.0,56.5,25.4,74.0,Satisfactory,PM10,DEMO,SIMULATED
2026-08-16,BLR_ST14,Mysore Road / Nayandahalli,76,103,53,39.3,57.0,25.5,75.0,Satisfactory,PM10,DEMO,SIMULATED
2026-08-17,BLR_ST01,Silk Board Junction,85,115,59,46.9,68.0,30.5,84.8,Satisfactory,PM10,DEMO,SIMULATED
2026-08-17,BLR_ST02,BTM Layout CAAQMS,59,80,41,30.9,44.8,20.1,58.4,Satisfactory,PM10,DEMO,SIMULATED
2026-08-17,BLR_ST03,Peenya Industrial Area,114,154,80,62.4,90.5,40.6,119.5,Moderate,PM10,DEMO,SIMULATED
2026-08-17,BLR_ST04,Hebbal CAAQMS,78,105,55,40.1,58.1,26.1,77.3,Satisfactory,PM10,DEMO,SIMULATED
2026-08-17,BLR_ST05,Whitefield Export Promotion Industrial Park,76,103,53,38.5,55.8,25.0,75.2,Satisfactory,PM10,DEMO,SIMULATED
2026-08-17,BLR_ST06,Indiranagar 100ft Road,48,65,34,25.5,37.0,16.6,48.2,Good,PM10,DEMO,SIMULATED
2026-08-17,BLR_ST07,Jayanagar 4th Block,42,57,29,22.2,32.2,14.4,42.1,Good,PM10,DEMO,SIMULATED
2026-08-17,BLR_ST08,City Railway Station / Majestic,85,115,59,41.8,60.6,27.2,78.0,Satisfactory,CO,DEMO,SIMULATED
2026-08-17,BLR_ST09,Saneguruvanahalli (Basaveshwaranagar),48,65,34,25.3,36.7,16.4,47.9,Good,PM10,DEMO,SIMULATED
2026-08-17,BLR_ST10,BWSSB Kadabeesanahalli (Outer Ring Road),91,123,64,48.3,70.0,31.4,91.2,Satisfactory,PM10,DEMO,SIMULATED
2026-08-17,BLR_ST11,Hombegowda Nagar (Lalbagh Vicinity),45,61,31,21.2,30.7,13.8,39.4,Good,O3,DEMO,SIMULATED
2026-08-17,BLR_ST12,Yelahanka New Town,51,69,36,26.8,38.9,17.4,50.3,Satisfactory,PM10,DEMO,SIMULATED
2026-08-17,BLR_ST13,Electronic City Phase 1,64,86,45,33.2,48.1,21.6,63.0,Satisfactory,PM10,DEMO,SIMULATED
2026-08-17,BLR_ST14,Mysore Road / Nayandahalli,88,119,62,45.8,66.4,29.8,87.6,Satisfactory,PM10,DEMO,SIMULATED
2026-08-18,BLR_ST01,Silk Board Junction,80,108,56,44.1,63.9,28.7,79.9,Satisfactory,PM10,DEMO,SIMULATED
2026-08-18,BLR_ST02,BTM Layout CAAQMS,68,92,48,35.6,51.6,23.1,67.3,Satisfactory,PM10,DEMO,SIMULATED
2026-08-18,BLR_ST03,Peenya Industrial Area,108,146,76,57.7,83.7,37.5,110.5,Moderate,PM10,DEMO,SIMULATED
2026-08-18,BLR_ST04,Hebbal CAAQMS,75,101,52,38.6,56.0,25.1,74.4,Satisfactory,PM10,DEMO,SIMULATED
2026-08-18,BLR_ST05,Whitefield Export Promotion Industrial Park,73,99,51,37.3,54.1,24.2,72.8,Satisfactory,PM10,DEMO,SIMULATED
2026-08-18,BLR_ST06,Indiranagar 100ft Road,53,72,37,27.7,40.2,18.0,52.2,Satisfactory,PM10,DEMO,SIMULATED
2026-08-18,BLR_ST07,Jayanagar 4th Block,47,63,33,24.7,35.8,16.1,46.8,Good,PM10,DEMO,SIMULATED
2026-08-18,BLR_ST08,City Railway Station / Majestic,95,128,66,50.9,73.8,33.1,95.1,Satisfactory,PM10,DEMO,SIMULATED
2026-08-18,BLR_ST09,Saneguruvanahalli (Basaveshwaranagar),45,61,31,23.9,34.7,15.5,45.3,Good,PM10,DEMO,SIMULATED
2026-08-18,BLR_ST10,BWSSB Kadabeesanahalli (Outer Ring Road),91,123,64,48.2,69.9,31.3,91.0,Satisfactory,PM10,DEMO,SIMULATED
2026-08-18,BLR_ST11,Hombegowda Nagar (Lalbagh Vicinity),45,61,31,20.4,29.6,13.3,37.9,Good,O3,DEMO,SIMULATED
2026-08-18,BLR_ST12,Yelahanka New Town,46,62,32,24.6,35.7,16.0,46.2,Good,PM10,DEMO,SIMULATED
2026-08-18,BLR_ST13,Electronic City Phase 1,78,105,55,40.7,59.0,26.5,77.1,Satisfactory,PM10,DEMO,SIMULATED
2026-08-18,BLR_ST14,Mysore Road / Nayandahalli,78,105,55,40.6,58.9,26.4,77.6,Satisfactory,PM10,DEMO,SIMULATED
2026-08-19,BLR_ST01,Silk Board Junction,87,117,61,47.9,69.5,31.1,86.7,Satisfactory,PM10,DEMO,SIMULATED
2026-08-19,BLR_ST02,BTM Layout CAAQMS,68,92,48,35.4,51.3,23.0,67.0,Satisfactory,PM10,DEMO,SIMULATED
2026-08-19,BLR_ST03,Peenya Industrial Area,110,148,77,59.2,85.8,38.5,113.4,Moderate,PM10,DEMO,SIMULATED
2026-08-19,BLR_ST04,Hebbal CAAQMS,84,113,59,43.2,62.6,28.1,83.2,Satisfactory,PM10,DEMO,SIMULATED
2026-08-19,BLR_ST05,Whitefield Export Promotion Industrial Park,81,109,57,41.1,59.6,26.7,80.3,Satisfactory,PM10,DEMO,SIMULATED
2026-08-19,BLR_ST06,Indiranagar 100ft Road,48,65,34,25.3,36.7,16.4,47.8,Good,PM10,DEMO,SIMULATED
2026-08-19,BLR_ST07,Jayanagar 4th Block,47,63,33,25.0,36.2,16.2,47.3,Good,PM10,DEMO,SIMULATED
2026-08-19,BLR_ST08,City Railway Station / Majestic,85,115,59,41.5,60.2,27.0,77.6,Satisfactory,CO,DEMO,SIMULATED
2026-08-19,BLR_ST09,Saneguruvanahalli (Basaveshwaranagar),56,76,39,29.2,42.3,19.0,55.2,Satisfactory,PM10,DEMO,SIMULATED
2026-08-19,BLR_ST10,BWSSB Kadabeesanahalli (Outer Ring Road),78,105,55,40.9,59.3,26.6,77.2,Satisfactory,PM10,DEMO,SIMULATED
2026-08-19,BLR_ST11,Hombegowda Nagar (Lalbagh Vicinity),45,61,31,21.5,31.2,14.0,40.0,Good,O3,DEMO,SIMULATED
2026-08-19,BLR_ST12,Yelahanka New Town,48,65,34,25.7,37.3,16.7,48.1,Good,PM10,DEMO,SIMULATED
2026-08-19,BLR_ST13,Electronic City Phase 1,75,101,52,39.0,56.5,25.4,74.0,Satisfactory,PM10,DEMO,SIMULATED
2026-08-19,BLR_ST14,Mysore Road / Nayandahalli,85,115,59,44.5,64.5,28.9,85.1,Satisfactory,PM10,DEMO,SIMULATED
2026-08-20,BLR_ST01,Silk Board Junction,82,111,57,45.3,65.7,29.4,81.9,Satisfactory,PM10,DEMO,SIMULATED
2026-08-20,BLR_ST02,BTM Layout CAAQMS,60,81,42,31.5,45.7,20.5,59.6,Satisfactory,PM10,DEMO,SIMULATED
2026-08-20,BLR_ST03,Peenya Industrial Area,102,138,71,53.1,77.0,34.5,101.6,Moderate,PM10,DEMO,SIMULATED
2026-08-20,BLR_ST04,Hebbal CAAQMS,71,96,50,36.8,53.4,23.9,70.9,Satisfactory,PM10,DEMO,SIMULATED
2026-08-20,BLR_ST05,Whitefield Export Promotion Industrial Park,78,105,55,39.9,57.9,25.9,77.9,Satisfactory,PM10,DEMO,SIMULATED
2026-08-20,BLR_ST06,Indiranagar 100ft Road,58,78,41,30.0,43.5,19.5,56.7,Satisfactory,PM10,DEMO,SIMULATED
2026-08-20,BLR_ST07,Jayanagar 4th Block,50,68,35,26.4,38.3,17.2,50.0,Good,PM10,DEMO,SIMULATED
2026-08-20,BLR_ST08,City Railway Station / Majestic,85,115,59,42.1,61.0,27.4,78.6,Satisfactory,CO,DEMO,SIMULATED
2026-08-20,BLR_ST09,Saneguruvanahalli (Basaveshwaranagar),56,76,39,28.9,41.9,18.8,54.6,Satisfactory,PM10,DEMO,SIMULATED
2026-08-20,BLR_ST10,BWSSB Kadabeesanahalli (Outer Ring Road),76,103,53,40.2,58.3,26.1,75.9,Satisfactory,PM10,DEMO,SIMULATED
2026-08-20,BLR_ST11,Hombegowda Nagar (Lalbagh Vicinity),45,61,31,21.4,31.0,13.9,39.7,Good,O3,DEMO,SIMULATED
2026-08-20,BLR_ST12,Yelahanka New Town,42,57,29,22.2,32.2,14.4,41.7,Good,PM10,DEMO,SIMULATED
2026-08-20,BLR_ST13,Electronic City Phase 1,65,88,46,34.1,49.4,22.2,64.7,Satisfactory,PM10,DEMO,SIMULATED
2026-08-20,BLR_ST14,Mysore Road / Nayandahalli,78,105,55,40.6,58.9,26.4,77.5,Satisfactory,PM10,DEMO,SIMULATED
2026-08-21,BLR_ST01,Silk Board Junction,93,126,65,51.1,74.1,33.2,92.5,Satisfactory,PM10,DEMO,SIMULATED
2026-08-21,BLR_ST02,BTM Layout CAAQMS,64,86,45,33.7,48.9,21.9,63.7,Satisfactory,PM10,DEMO,SIMULATED
2026-08-21,BLR_ST03,Peenya Industrial Area,108,146,76,58.1,84.2,37.8,111.3,Moderate,PM10,DEMO,SIMULATED
2026-08-21,BLR_ST04,Hebbal CAAQMS,81,109,57,42.0,60.9,27.3,80.9,Satisfactory,PM10,DEMO,SIMULATED
2026-08-21,BLR_ST05,Whitefield Export Promotion Industrial Park,76,103,53,38.6,56.0,25.1,75.3,Satisfactory,PM10,DEMO,SIMULATED
2026-08-21,BLR_ST06,Indiranagar 100ft Road,59,80,41,30.8,44.7,20.0,58.1,Satisfactory,PM10,DEMO,SIMULATED
2026-08-21,BLR_ST07,Jayanagar 4th Block,46,62,32,24.6,35.7,16.0,46.5,Good,PM10,DEMO,SIMULATED
2026-08-21,BLR_ST08,City Railway Station / Majestic,85,115,59,44.2,64.1,28.7,82.5,Satisfactory,CO,DEMO,SIMULATED
2026-08-21,BLR_ST09,Saneguruvanahalli (Basaveshwaranagar),50,68,35,26.2,38.0,17.0,49.6,Good,PM10,DEMO,SIMULATED
2026-08-21,BLR_ST10,BWSSB Kadabeesanahalli (Outer Ring Road),87,117,61,46.2,67.0,30.0,87.2,Satisfactory,PM10,DEMO,SIMULATED
2026-08-21,BLR_ST11,Hombegowda Nagar (Lalbagh Vicinity),45,61,31,19.6,28.4,12.7,36.4,Good,O3,DEMO,SIMULATED
2026-08-21,BLR_ST12,Yelahanka New Town,48,65,34,25.8,37.4,16.8,48.4,Good,PM10,DEMO,SIMULATED
2026-08-21,BLR_ST13,Electronic City Phase 1,65,88,46,33.8,49.0,22.0,64.2,Satisfactory,PM10,DEMO,SIMULATED
2026-08-21,BLR_ST14,Mysore Road / Nayandahalli,78,105,55,40.7,59.0,26.5,77.7,Satisfactory,PM10,DEMO,SIMULATED
2026-08-22,BLR_ST01,Silk Board Junction,92,124,64,50.5,73.2,32.8,91.4,Satisfactory,PM10,DEMO,SIMULATED
2026-08-22,BLR_ST02,BTM Layout CAAQMS,60,81,42,31.2,45.2,20.3,59.1,Satisfactory,PM10,DEMO,SIMULATED
2026-08-22,BLR_ST03,Peenya Industrial Area,109,147,76,58.8,85.3,38.2,112.5,Moderate,PM10,DEMO,SIMULATED
